"ogc_fid","identifier","far_idx","cov_idx","align_idx","wall_idx","comp_idx","net_idx","age_idx","count11","k8cls","k8cls_sm3","k8cls_sm6","k8cls_sm9","wkb_geometry"
1234,"8a390ca35ccffff",1.0629884223943,0.226935447093878,0.0183334172403208,0.0361280882442161,0.920120173407568,0.0158538282765094,95.0,7.0,2,2,2,2,"MULTIPOLYGON (((441534.4683682821 4472627.109660206, 441523.8468314581 4472549.155242418, 441453.8703637933 4472521.17253879, 441394.4315648456 4472571.145375812, 441404.96956716944 4472649.100289984, 441475.02990237856 4472677.081870069, 441534.4683682821 4472627.109660206)))"
1235,"8a390ca35d8ffff",2.926848598648,0.438384617006176,0.03128193429865,0.0691911688806517,1.11075341983477,0.0304127531317262,100.0,7.0,6,6,6,6,"MULTIPOLYGON (((440967.7551506818 4472843.015045425, 440957.2128124803 4472765.060676085, 440887.15126848937 4472737.083916644, 440827.71790951426 4472787.061319946, 440838.26157195796 4472865.015524174, 440908.32212485676 4472892.991821565, 440967.7551506818 4472843.015045425)))"
1236,"8a390ca36527fff",2.32213304542929,0.231497638784111,0.00352986791017419,0.0448515316444677,1.73749845208216,0.0148546754916899,18.0,7.0,7,7,7,7,"MULTIPOLYGON (((438079.5211901953 4469624.906625246, 438068.9451658152 4469546.956326745, 437998.9266006666 4469518.894525785, 437939.4859643124 4469568.8944837805, 437950.06331155804 4469646.844617507, 438020.0808887381 4469674.905956903, 438079.5211901953 4469624.906625246)))"
1237,"8a390ca3668ffff",2.10726459865535,0.253466953297099,0.0121806474615846,0.0448515316444677,1.74051253478434,0.0180083747110419,17.0,7.0,7,7,7,7,"MULTIPOLYGON (((439279.14740141894 4468703.5275636725, 439268.58193175314 4468625.464815011, 439198.56047146337 4468597.502821546, 439139.1045720968 4468647.493039558, 439149.67046677717 4468725.444624712, 439219.7758402525 4468753.405469563, 439279.14740141894 4468703.5275636725)))"
1238,"8a390ca366d7fff",2.53804549885691,0.332057922758253,0.00498655017681192,0.00670923932631241,1.84680151009273,0.012427318861221,17.0,7.0,7,7,7,7,"MULTIPOLYGON (((439408.709057376 4468681.501060203, 439398.06090503425 4468603.549830347, 439328.03974798624 4468575.5866338555, 439268.58193175314 4468625.464815011, 439279.14740141894 4468703.5275636725, 439349.2524718737 4468731.489613023, 439408.709057376 4468681.501060203)))"
1239,"8a390ca36877fff",2.02311688598307,0.4919244859883,0.0435167450602812,0.140274680500955,1.21987600963109,0.0343903816925754,51.0,7.0,3,3,3,2,"MULTIPOLYGON (((438788.3632046402 4470940.291814212, 438777.7111523809 4470862.341154578, 438707.7084007388 4470834.383853927, 438648.2729058269 4470884.26736766, 438658.84140403615 4470962.218554721, 438728.84407387115 4470990.286392902, 438788.3632046402 4470940.291814212)))"
1240,"8a390ca36887fff",0.603971679752218,0.168798277104868,0.0187937044598216,0.112010682656309,0.87897271195737,0.0127635707467424,65.0,6.0,2,2,2,2,"MULTIPOLYGON (((438465.72866170335 4470516.443126447, 438455.1576541017 4470438.492235652, 438385.064850763 4470410.538600428, 438325.62892775924 4470460.535621491, 438336.28614097333 4470538.485650043, 438406.29307213204 4470566.439520448, 438465.72866170335 4470516.443126447)))"
1241,"8a390ca3688ffff",0.818014518334296,0.182607201422341,0.01175591520741,0.0893925973622887,0.957924851740903,0.0134773346007791,65.0,4.0,2,2,2,2,"MULTIPOLYGON (((438595.25769093673 4470494.513148944, 438584.68800726783 4470416.562093219, 438514.5955074163 4470388.607252603, 438455.1576541017 4470438.492235652, 438465.72866170335 4470516.443126447, 438535.8210811386 4470544.508503948, 438595.25769093673 4470494.513148944)))"
1242,"8a390ca368a7fff",0.903899035926721,0.235186603725233,0.0204146280987382,0.104152888572523,0.963613951757014,0.0187436317176787,59.0,5.0,2,2,2,2,"MULTIPOLYGON (((438416.86444533017 4470644.390361615, 438406.29307213204 4470566.439520448, 438336.28614097333 4470538.485650043, 438276.766690723 4470588.483780399, 438287.42426812695 4470666.433758755, 438357.4302103282 4470694.387167576, 438416.86444533017 4470644.390361615)))"
1243,"8a390ca368f7fff",1.26142639801523,0.245729689378752,0.0180493606365316,0.106148253042464,0.953771554237771,0.0110226550881081,65.0,6.0,2,2,2,2,"MULTIPOLYGON (((438675.91762335197 4470600.419903834, 438665.2640160018 4470522.4694264205, 438595.25769093673 4470494.513148944, 438535.8210811386 4470544.508503948, 438546.3911303699 4470622.459510044, 438616.4813469561 4470650.414631774, 438675.91762335197 4470600.419903834)))"
1244,"8a390ca36917fff",1.42908342702869,0.284357816853588,0.0105888482696667,0.106214545823804,0.989159954180781,0.0155607705487138,55.0,6.0,2,2,2,2,"MULTIPOLYGON (((438270.36699383985 4471028.2335429685, 438259.70964745816 4470950.283548827, 438189.7056832282 4470922.331063195, 438130.1893861304 4470972.219432042, 438140.8480563626 4471050.169259798, 438210.851946512 4471078.2322829645, 438270.36699383985 4471028.2335429685)))"
1245,"8a390ca36947fff",1.38264920098178,0.226743899339342,0.0199205360820317,0.0239759732596377,0.988744711503778,0.0246962876828592,47.0,7.0,2,2,2,2,"MULTIPOLYGON (((438690.6314960182 4471196.18255276, 438680.0635907342 4471118.231300011, 438609.9770340124 4471090.164616901, 438550.5451548573 4471140.159953602, 438561.1143842407 4471218.111041398, 438631.1990434523 4471246.066263235, 438690.6314960182 4471196.18255276)))"
1246,"8a390ca3695ffff",1.01755902016503,0.243372921290512,0.00850602900234822,0.0653798966159751,0.95305374977126,0.0121103138497065,62.0,7.0,2,2,2,2,"MULTIPOLYGON (((438739.49649023224 4471068.237002332, 438728.84407387115 4470990.286392902, 438658.84140403615 4470962.218554721, 438599.40817022644 4471012.21347947, 438609.9770340124 4471090.164616901, 438680.0635907342 4471118.231300011, 438739.49649023224 4471068.237002332)))"
1247,"8a390ca36967fff",0.940511672831567,0.211748761958548,0.0193373123834852,0.0760957222053301,1.04917777766085,0.0254387070373519,59.0,7.0,2,2,2,2,"MULTIPOLYGON (((438641.76822205796 4471324.128465498, 438631.1990434523 4471246.066263235, 438561.1143842407 4471218.111041398, 438501.6838597796 4471268.106790051, 438512.2534547811 4471346.057828217, 438582.33712344157 4471374.012587899, 438641.76822205796 4471324.128465498)))"
1248,"8a390ca369a7fff",1.61419349053536,0.486359889669807,0.0317642214150848,0.160809359580387,1.05163390409358,0.0201402391330499,51.0,7.0,3,3,3,3,"MULTIPOLYGON (((438189.7056832282 4470922.331063195, 438179.04646307445 4470844.270186133, 438109.0412060896 4470816.318442849, 438049.61036658625 4470866.317738162, 438060.1851181307 4470944.268150366, 438130.1893861304 4470972.219432042, 438189.7056832282 4470922.331063195)))"
1249,"8a390ca36a27fff",1.22669100852918,0.151520189057378,0.0110278355950612,0.0291643878951977,1.08327501396567,0.0239833635111283,60.0,6.0,2,2,2,2,"MULTIPOLYGON (((439435.8104875419 4470830.360150522, 439425.1650519213 4470752.408658932, 439355.16381500394 4470724.445340103, 439295.7232266739 4470774.323660288, 439306.28510702035 4470852.275671929, 439376.37113027496 4470880.348842664, 439435.8104875419 4470830.360150522)))"
1250,"8a390ca36b0ffff",1.51638221264543,0.201349231219842,0.00307270002819483,0.0100994459122726,1.1779369089812,0.0294700101632527,60.0,6.0,0,0,0,0,"MULTIPOLYGON (((439386.93205202546 4470958.3009696575, 439376.37113027496 4470880.348842664, 439306.28510702035 4470852.275671929, 439246.8467700654 4470902.265403041, 439257.4090158181 4470980.217365045, 439327.4940492687 4471008.2900736965, 439386.93205202546 4470958.3009696575)))"
1251,"8a390ca36b57fff",1.11006874419278,0.227698178635809,0.0140581768528684,0.0128107994094782,1.33481812623424,0.01983728127043,49.0,5.0,2,2,2,2,"MULTIPOLYGON (((439516.45490864373 4470936.275819611, 439505.810432715 4470858.324211775, 439435.8104875419 4470830.360150522, 439376.37113027496 4470880.348842664, 439386.93205202546 4470958.3009696575, 439457.0158846591 4470986.263884669, 439516.45490864373 4470936.275819611)))"
1252,"8a390ca36b77fff",1.28055924739555,0.190784850886884,0.00923161906622121,0.0624121202753221,0.906042794403223,0.0204289684961066,51.0,6.0,2,2,2,2,"MULTIPOLYGON (((439467.5758479126 4471064.21612701, 439457.0158846591 4470986.263884669, 439386.93205202546 4470958.3009696575, 439327.4940492687 4471008.2900736965, 439338.05533641204 4471086.242151052, 439408.1381784534 4471114.204603961, 439467.5758479126 4471064.21612701)))"
1253,"8a390ca36c37fff",1.1323939174156,0.22557191803536,0.0400041186541321,0.0659962187781723,0.940041258812206,0.031481906177566,53.0,6.0,3,2,2,2,"MULTIPOLYGON (((437884.1607514058 4470136.706419124, 437873.49745935877 4470058.646022518, 437803.4837647934 4470030.69706682, 437744.0485462089 4470080.698672736, 437754.6273562589 4470158.648607989, 437824.6400620207 4470186.597102078, 437884.1607514058 4470136.706419124)))"
1254,"8a390ca36ca7fff",1.33748479704506,0.232256777846883,0.0278358938246619,0.0851405350139357,0.858352873592875,0.0216000129086943,62.0,7.0,2,2,2,2,"MULTIPOLYGON (((437852.3418935614 4469902.74588802, 437841.7638149549 4469824.795853531, 437771.6629501934 4469796.847881341, 437712.22512268974 4469846.738703354, 437722.8045251255 4469924.688572972, 437792.90532047546 4469952.747081948, 437852.3418935614 4469902.74588802)))"
1255,"8a390ca36caffff",1.30691012471551,0.192991736067179,0.0287231077069429,0.0707108210512066,0.853830652568703,0.0268226592957004,62.0,6.0,2,2,2,2,"MULTIPOLYGON (((437981.8799766522 4469880.805447417, 437971.2183316957 4469802.855949413, 437901.20174250304 4469774.795071583, 437841.7638149549 4469824.795853531, 437852.3418935614 4469902.74588802, 437922.35657691164 4469930.69530532, 437981.8799766522 4469880.805447417)))"
1256,"8a390ca36d57fff",1.99261052556349,0.468141189032264,0.0327515728585219,0.0975599704651923,1.305193449343,0.0321726005839816,53.0,7.0,3,3,3,3,"MULTIPOLYGON (((438045.421248951 4470348.506401719, 438034.8456780461 4470270.556071187, 437964.7496824056 4470242.606332389, 437905.3151322793 4470292.6066849055, 437915.89202697825 4470370.556850556, 437985.987032317 4470398.506127186, 438045.421248951 4470348.506401719)))"
1257,"8a390cb012affff",0.436379417281982,0.0873426220875942,0.00923161906622121,0.0110699619665296,1.01990348537751,0.0175390382849217,50.0,3.0,4,2,2,2,"MULTIPOLYGON (((439762.15216619056 4482975.922416666, 439751.6086613035 4482897.968535265, 439681.5513598311 4482870.0042748675, 439622.1232983583 4482919.993675965, 439632.6681318064 4482997.947391949, 439702.7244392906 4483025.911188689, 439762.15216619056 4482975.922416666)))"
1258,"8a390cb0135ffff",1.95576408690795,0.267347250340956,0.00923161906622121,0.0448515316444677,1.8422282172359,0.00226201943909578,31.0,7.0,7,7,7,7,"MULTIPOLYGON (((439955.22298289347 4483421.399708917, 439944.59726093546 4483343.446211022, 439874.5448440057 4483315.480176705, 439815.1200371294 4483365.5791043155, 439825.7461938332 4483443.421434134, 439895.7976163437 4483471.387005586, 439955.22298289347 4483421.399708917)))"
1259,"8a390cb0161ffff",1.75718136859451,0.371039526773072,0.00923161906622121,0.00178771049503892,1.92193583243711,0.0192943878594968,23.0,7.0,7,7,7,7,"MULTIPOLYGON (((439278.43049994844 4482340.649173519, 439267.7964765101 4482262.696674053, 439197.73229530425 4482234.847889534, 439138.30223004887 4482284.841066372, 439148.937581551 4482362.793399007, 439218.91602034896 4482390.642409474, 439278.43049994844 4482340.649173519)))"
1260,"8a390cb01687fff",1.56279585406255,0.33594279805443,0.00923161906622121,0.0448515316444677,2.2911349408741,0.03204052470592,16.0,7.0,7,7,7,7,"MULTIPOLYGON (((439117.115678812 4482128.935777448, 439106.56448085606 4482050.9828209365, 439036.49680382555 4482023.024526435, 438977.06606931495 4482073.018961355, 438987.61859566043 4482150.971752507, 439057.6852789327 4482178.929583329, 439117.115678812 4482128.935777448)))"
1261,"8a390cb0169ffff",1.73992062550577,0.309023734820706,0.0152448619811389,0.00151388711111424,1.93261967517951,0.0303768807253848,19.0,7.0,7,7,7,7,"MULTIPOLYGON (((439165.9962401149 4482000.989428366, 439155.36065639596 4481923.037111575, 439085.3776425301 4481895.18866483, 439025.8607969734 4481945.1833774345, 439036.49680382555 4482023.024526435, 439106.56448085606 4482050.9828209365, 439165.9962401149 4482000.989428366)))"
1262,"8a390cb016b7fff",0.962416882806065,0.334315999248388,0.00252807858894293,0.0108041049067427,1.54780829148255,0.00698104101162095,23.0,7.0,7,1,1,1,"MULTIPOLYGON (((438987.61859566043 4482150.971752507, 438977.06606931495 4482073.018961355, 438906.99899567 4482045.172877015, 438847.5692868057 4482095.168354303, 438858.2069838925 4482173.009286194, 438928.1892205535 4482200.966600746, 438987.61859566043 4482150.971752507)))"
1263,"8a390cb02507fff",0.077289419679815,0.0510161407350512,0.00923161906622121,0.0448515316444677,1.10907681285939,0.0158004790551199,27.0,3.0,1,4,4,1,"MULTIPOLYGON (((434930.96424811817 4480090.4213595, 434920.36704625824 4480012.474031693, 434850.26407654904 4479984.554641789, 434790.8440760721 4480034.582305635, 434801.44260605675 4480112.529468386, 434871.4598092736 4480140.449132233, 434930.96424811817 4480090.4213595)))"
1264,"8a390cb0255ffff",0.196069276412575,0.0980012143068686,0.00923161906622121,0.0448515316444677,1.02454475988856,0.0216422273077878,13.0,5.0,1,1,1,1,"MULTIPOLYGON (((435319.5354170975 4480024.332543537, 435308.9421998019 4479946.38472049, 435238.9249189987 4479918.460969893, 435179.41611004155 4479968.375239139, 435190.010655557 4480046.322897093, 435260.1126807876 4480074.356451014, 435319.5354170975 4480024.332543537)))"
1265,"8a390cb02c0ffff",0.113588599440079,0.0753134450410471,0.00923161906622121,0.0448515316444677,1.21821158325348,0.0216422273077878,40.0,4.0,4,4,4,4,"MULTIPOLYGON (((434945.724397957 4480686.190799906, 434935.1280108375 4480608.243390931, 434865.02964727854 4480580.212903026, 434805.61439699784 4480630.240551045, 434816.2121125204 4480708.187794942, 434886.3085177577 4480736.106818037, 434945.724397957 4480686.190799906)))"
1266,"8a390cb02caffff",0.279994055325412,0.101169223219065,0.00923161906622121,0.0448515316444677,1.53391149909721,0.0177725885597995,27.0,3.0,1,1,1,1,"MULTIPOLYGON (((434784.4183746781 4480474.3461287, 434773.82006789 4480396.398950254, 434703.7200766654 4480368.4809527965, 434644.21841532696 4480418.399597572, 434654.8180513598 4480496.346610845, 434724.918019349 4480524.375144529, 434784.4183746781 4480474.3461287)))"
1267,"8a390cb02d87fff",0.179250936870785,0.119667268984911,0.00923161906622121,0.0448515316444677,1.11771723120055,0.0168235730733631,17.0,7.0,1,4,4,4,"MULTIPOLYGON (((434476.4072128075 4480646.437509497, 434465.8058795262 4480568.490711126, 434395.790068092 4480540.463853052, 434336.2927852893 4480590.496001561, 434346.8954469902 4480668.442634884, 434416.9950353219 4480696.468285799, 434476.4072128075 4480646.437509497)))"
1268,"8a390cb02d8ffff",0.124451921865692,0.088692814938686,0.0001828458747714,0.0448515316444677,1.25118527541206,0.0132572626878723,50.0,6.0,4,4,4,4,"MULTIPOLYGON (((434606.0034934135 4480624.322893862, 434595.4034892907 4480546.375930337, 434525.3041860204 4480518.4596066205, 434465.8058795262 4480568.490711126, 434476.4072128075 4480646.437509497, 434546.5055234202 4480674.353368514, 434606.0034934135 4480624.322893862)))"
1269,"8a390cb02d9ffff",0.137421754631783,0.0866926425991488,0.00923161906622121,0.0448515316444677,1.1029078074117,0.00849281606299712,30.0,6.0,4,1,1,1,"MULTIPOLYGON (((434525.3041860204 4480518.4596066205, 434514.7032217477 4480440.512758391, 434444.60262184823 4480412.597179813, 434385.1877754339 4480462.517169871, 434395.790068092 4480540.463853052, 434465.8058795262 4480568.490711126, 434525.3041860204 4480518.4596066205)))"
1270,"8a390cb0302ffff",0.369585843329546,0.182300582852153,0.00224140968553181,0.0119848300266273,0.79161030789674,0.0302935181968999,29.0,7.0,1,1,1,1,"MULTIPOLYGON (((438181.2298963946 4481092.245435897, 438170.66775829473 4481014.293800126, 438100.5868106078 4480986.344170023, 438041.1537571547 4481036.3459381685, 438051.80198556103 4481114.296706741, 438121.7971776685 4481142.246575046, 438181.2298963946 4481092.245435897)))"
1271,"8a390cb03107fff",1.76220362803712,0.188654525223953,0.00923161906622121,0.0069189586550733,0.908208841342413,0.0166794675259862,20.0,7.0,1,1,1,1,"MULTIPOLYGON (((437873.42452421796 4481264.305408255, 437862.8593633074 4481186.35415271, 437792.77880253753 4481158.407403761, 437733.3491569016 4481208.411669343, 437743.9156460594 4481286.362759622, 437813.9952133695 4481314.309044837, 437873.42452421796 4481264.305408255)))"
1272,"8a390cb03127fff",0.470201835752573,0.197186406055762,0.00923161906622121,0.0184256191458723,0.820455411031232,0.0155867271560213,35.0,7.0,1,1,1,1,"MULTIPOLYGON (((437824.56074160803 4481392.2602506, 437813.9952133695 4481314.309044837, 437743.9156460594 4481286.362759622, 437684.4873597863 4481336.367438592, 437695.054216306 4481414.318479093, 437765.1318665858 4481442.153299635, 437824.56074160803 4481392.2602506)))"
1273,"8a390cb0324ffff",2.35754907045278,0.21508369473661,0.00923161906622121,0.101927170778616,0.959140836431699,0.0429050092370307,55.0,7.0,0,2,2,2,"MULTIPOLYGON (((439476.0563328306 4480871.741279773, 439465.5074722403 4480793.787991196, 439395.4295557996 4480765.826273217, 439335.9862585159 4480815.8176209135, 439346.62121161935 4480893.770056911, 439416.61337004794 4480921.73199847, 439476.0563328306 4480871.741279773)))"
1274,"8a390cb0325ffff",1.94070222719613,0.226741846565046,0.00923161906622121,0.0744497726604805,0.777667779831768,0.0184308278864113,58.0,6.0,2,2,2,2,"MULTIPOLYGON (((439395.4295557996 4480765.826273217, 439384.8797340596 4480687.873100208, 439314.8005207794 4480659.91212769, 439255.35688898724 4480709.904104383, 439265.9928044292 4480787.856423918, 439335.9862585159 4480815.8176209135, 439395.4295557996 4480765.826273217)))"
1275,"8a390cb0326ffff",1.93704725412607,0.146463949751968,0.00448009050216349,0.0695085551581373,1.07826404760649,0.0412446982875346,55.0,5.0,0,0,0,0,"MULTIPOLYGON (((439427.24736077804 4480999.6845509345, 439416.61337004794 4480921.73199847, 439346.62121161935 4480893.770056911, 439287.17927281046 4480943.761817205, 439297.7298275098 4481021.714890737, 439367.80575648544 4481049.675682226, 439427.24736077804 4480999.6845509345)))"
1276,"8a390cb03367fff",1.82299010859713,0.181302840959408,0.00139785294930332,0.106518734827822,1.00782932780081,0.0208522617716989,50.0,6.0,2,2,2,2,"MULTIPOLYGON (((439070.6096506242 4481299.638613174, 439059.972274819 4481221.686494867, 438989.98149417806 4481193.7278931895, 438930.5443216034 4481243.722563311, 438941.0982648249 4481321.675206784, 439011.1728126417 4481349.632654287, 439070.6096506242 4481299.638613174)))"
1277,"8a390cb03467fff",0.407540176852505,0.230181859714751,0.00234471034473313,0.0448515316444677,1.2220422469312,0.0128338310595157,50.0,6.0,4,4,4,4,"MULTIPOLYGON (((437826.86162174324 4480434.903786976, 437816.295046736 4480356.9526788555, 437746.20662280265 4480329.006311876, 437686.7705373418 4480379.010811568, 437697.4222857425 4480456.850047827, 437767.4249477954 4480484.796656931, 437826.86162174324 4480434.903786976)))"
1278,"8a390cb034effff",0.197680979364111,0.102734415878321,0.00923161906622121,0.0448515316444677,1.32390879994023,0.010767919717638,24.0,7.0,1,4,4,4,"MULTIPOLYGON (((437843.94816681405 4480073.096517541, 437833.2965907691 4479995.1461295895, 437763.28965849616 4479967.198876263, 437703.8505201099 4480017.203178166, 437714.4186492847 4480095.154105122, 437784.50936315296 4480123.100190486, 437843.94816681405 4480073.096517541)))"
1279,"8a390cb0355ffff",0.292303320456724,0.109341937060258,0.00923161906622121,0.0448515316444677,1.39848606947413,0.00946133610551015,50.0,5.0,4,4,4,4,"MULTIPOLYGON (((437697.4222857425 4480456.850047827, 437686.7705373418 4480379.010811568, 437616.76565538545 4480350.953946152, 437557.2458225924 4480400.960194933, 437567.8998232198 4480478.910265235, 437637.9027889307 4480506.855666738, 437697.4222857425 4480456.850047827)))"
1280,"8a390cb03627fff",2.26319327931489,0.38493586978153,0.00923161906622121,0.00164908059669053,1.8761229841792,0.00894402268760021,50.0,7.0,7,7,7,7,"MULTIPOLYGON (((438393.67195717344 4480218.744769762, 438383.1110595851 4480140.792951007, 438313.02285523043 4480112.841285676, 438253.581314326 4480162.841204065, 438264.2283118643 4480240.79215814, 438334.23075091164 4480268.744059184, 438393.67195717344 4480218.744769762)))"
1281,"8a390cb03667fff",0.663273030109781,0.262373791423541,0.0008290765714625,0.0401074402038769,0.750695605433149,0.0288707623447532,69.0,7.0,2,2,2,2,"MULTIPOLYGON (((438733.28976515494 4480280.563136061, 438722.732483465 4480202.6108713085, 438652.6461821489 4480174.656043273, 438593.20292768924 4480224.653248782, 438603.8463085814 4480302.604652672, 438673.8459355415 4480330.448711895, 438733.28976515494 4480280.563136061)))"
1282,"8a390cb0366ffff",1.34963194900365,0.217037454931282,0.0007739791091849,0.077752585073595,0.92565203073272,0.0150719941887116,52.0,7.0,2,2,2,2,"MULTIPOLYGON (((438862.8178071154 4480258.412174565, 438852.1779876955 4480180.5714379065, 438782.17676230066 4480152.6147080865, 438722.732483465 4480202.6108713085, 438733.28976515494 4480280.563136061, 438803.37386195106 4480308.407708802, 438862.8178071154 4480258.412174565)))"
1283,"8a390cb0369ffff",0.496349231175654,0.225961030013406,0.0000205633445373,0.0448515316444677,1.1959221417998,0.0220723712055475,24.0,7.0,1,4,4,4,"MULTIPOLYGON (((438378.9331409697 4479623.085285818, 438368.372336282 4479545.244549414, 438298.2785596872 4479517.292984538, 438238.8313582151 4479567.181920938, 438249.47918350366 4479645.132793163, 438319.48718918656 4479673.084593847, 438378.9331409697 4479623.085285818)))"
1284,"8a390cb03a87fff",0.800991295899128,0.246173401457069,0.0006978293890113,0.012301421160909,0.857225596581034,0.0204292379263091,37.0,7.0,1,1,1,1,"MULTIPOLYGON (((438552.6531937718 4481387.7978000995, 438542.09526679246 4481309.845652496, 438472.0185121974 4481281.892577043, 438412.58543741517 4481331.8914158195, 438423.14469263394 4481409.843398111, 438493.220453672 4481437.7960098665, 438552.6531937718 4481387.7978000995)))"
1285,"8a390cb03ac7fff",1.12599237045831,0.298642215244727,0.00923161906622121,0.0689622340270121,1.04575225980563,0.0394165055561562,69.0,7.0,0,2,2,2,"MULTIPOLYGON (((438892.3015199455 4481449.622191461, 438881.6624514505 4481371.670290218, 438811.6723596851 4481343.713358511, 438752.23757036135 4481393.709483595, 438762.79320799623 4481471.661912052, 438832.8670652517 4481499.61768753, 438892.3015199455 4481449.622191461)))"
1286,"8a390cb03ad7fff",1.79331396495852,0.219219458979118,0.00153299597236885,0.07817181890847,1.08113706188772,0.050651163508519,44.0,7.0,0,0,0,0,"MULTIPOLYGON (((438811.6723596851 4481343.713358511, 438801.0323288405 4481265.761573711, 438731.0409413275 4481237.805386554, 438671.5210572935 4481287.802835566, 438682.162416119 4481365.75445357, 438752.23757036135 4481393.709483595, 438811.6723596851 4481343.713358511)))"
1287,"8a390cb03cc7fff",1.00601501687164,0.223447368257006,0.00923161906622121,0.0448515316444677,2.46251077063413,0.00578394508552326,44.0,5.0,7,7,7,7,"MULTIPOLYGON (((437421.3126861873 4480862.781404191, 437410.7423537015 4480784.830775787, 437340.65630211233 4480756.888217375, 437281.22634171555 4480806.896041298, 437291.79800237546 4480884.846504473, 437361.88306062995 4480912.788599133, 437421.3126861873 4480862.781404191)))"
1288,"8a390cb03cdffff",1.51919709309529,0.245454690632636,0.00923161906622121,0.0448515316444677,2.11745981969775,0.0122130704987556,50.0,7.0,7,7,7,7,"MULTIPOLYGON (((437470.1733385606 4480734.82399425, 437459.60337347 4480656.873316071, 437389.51632856496 4480628.93029391, 437330.0850088818 4480678.937704424, 437340.65630211233 4480756.888217375, 437410.7423537015 4480784.830775787, 437470.1733385606 4480734.82399425)))"
1289,"8a390cb03d1ffff",0.140497750128086,0.092626005276115,0.0004394189798857,0.0448515316444677,1.14733695968568,0.00241092463470772,40.0,4.0,4,4,4,4,"MULTIPOLYGON (((437015.8103851879 4481290.681816357, 437005.1515334384 4481212.7323814165, 436935.15261533903 4481184.79291792, 436875.6440197506 4481234.804781518, 436886.3041995687 4481312.754049779, 436956.3021257404 4481340.693050061, 437015.8103851879 4481290.681816357)))"
1290,"8a390cb03d4ffff",0.287465440928738,0.190844989372047,0.0136575645732051,0.023950157673053,0.581695391742482,0.0173768252035989,78.0,7.0,4,4,4,4,"MULTIPOLYGON (((437436.04240063764 4481458.330689721, 437425.47288738366 4481380.379979737, 437355.3924086248 4481352.437321895, 437295.96719519066 4481402.445128066, 437306.6227948312 4481480.394962404, 437376.6175220739 4481508.337866891, 437436.04240063764 4481458.330689721)))"
1291,"8a390cb03d57fff",0.295747153801132,0.169593251353257,0.00923161906622121,0.0448515316444677,1.16807235905314,0.0129761454296527,40.0,7.0,4,4,4,4,"MULTIPOLYGON (((437225.97117221507 4481374.502968039, 437215.31461053056 4481296.5532500595, 437145.3172918498 4481268.611834484, 437085.8080076085 4481318.622024287, 437096.4658973704 4481396.571575572, 437166.4622240847 4481424.5125279445, 437225.97117221507 4481374.502968039)))"
1292,"8a390cb082f7fff",1.5926795192146,0.18475708174719,0.00860978448842159,0.0149043942250403,1.37700296885199,0.0217505634995039,30.0,7.0,1,7,7,7,"MULTIPOLYGON (((443857.82870740996 4481440.898256207, 443847.241500906 4481362.939865021, 443777.18684075493 4481335.04831664, 443717.80430651444 4481385.003983664, 443728.3928397212 4481462.962207851, 443798.36174717377 4481490.853931232, 443857.82870740996 4481440.898256207)))"
1293,"8a390cb08397fff",2.40223002066622,0.32396652161529,0.00581150843468164,0.00408102978928886,1.58745334135495,0.0166467011517239,17.0,7.0,7,7,7,7,"MULTIPOLYGON (((443340.0887464895 4481529.0565519845, 443329.5809906117 4481451.09818661, 443259.5251308385 4481423.211470996, 443200.14669443085 4481473.171297047, 443210.7405338261 4481551.128853405, 443280.7106418786 4481579.015749868, 443340.0887464895 4481529.0565519845)))"
1294,"8a390cb0865ffff",1.16559368373502,0.15100953340013,0.0113895533430854,0.00643426626295044,1.71734705809496,0.0147110933405667,32.0,5.0,7,7,7,7,"MULTIPOLYGON (((443584.29579817265 4480889.586693974, 443573.70510089543 4480811.6287194975, 443503.6442655079 4480783.739692996, 443444.2590490378 4480833.697462246, 443454.8510728979 4480911.655269747, 443524.8261494417 4480939.5444742795, 443584.29579817265 4480889.586693974)))"
1295,"8a390cb090a7fff",1.50095407474618,0.217822071912803,0.00923161906622121,0.0448515316444677,2.04469308968628,0.02350855857964,11.0,7.0,7,7,7,7,"MULTIPOLYGON (((445068.88248094165 4482071.526850288, 445058.30865254963 4481993.5668065585, 444988.3493068413 4481965.663371262, 444928.9639675189 4482015.609440188, 444939.53912181617 4482093.56931694, 445009.49747316225 4482121.472291014, 445068.88248094165 4482071.526850288)))"
1296,"8a390cb0918ffff",1.40838614113064,0.227863434138433,0.0005593083489311,0.0448515316444677,1.04736711305709,0.0182245964422755,16.0,7.0,1,7,7,7,"MULTIPOLYGON (((445020.07166390715 4482199.432284541, 445009.49747316225 4482121.472291014, 444939.53912181617 4482093.56931694, 444880.1551384696 4482143.515796866, 444890.73065515363 4482221.475623415, 444960.68801211874 4482249.378136265, 445020.07166390715 4482199.432284541)))"
1297,"8a390cb0928ffff",0.103359376883742,0.0575642740431811,0.00923161906622121,0.00593338951918026,0.918339282441458,0.0190771957287723,5.0,5.0,1,1,1,1,"MULTIPOLYGON (((446152.90975704754 4481767.255801871, 446142.2621471656 4481689.294981585, 446072.3042033779 4481661.381432567, 446012.9101111814 4481711.429775185, 446023.47349186405 4481789.280037996, 446093.4304412287 4481817.19312586, 446152.90975704754 4481767.255801871)))"
